scope,cve,count
overall,CVE-2021-4209,2
overall,CVE-2017-15400,2
overall,CVE-2019-19051,2
overall,CVE-2009-1570,2
overall,CVE-2020-19498,2
overall,CVE-2021-45480,2
overall,CVE-2019-19317,2
overall,CVE-2015-3145,2
overall,CVE-2014-2568,2
overall,CVE-2019-14584,2
overall,CVE-2018-14404,2
overall,CVE-2021-38166,2
overall,CVE-2019-9433,2
overall,CVE-2019-18810,2
overall,CVE-2015-7851,2
overall,CVE-2021-3974,2
overall,CVE-2019-11085,2
overall,CVE-2014-9028,2
overall,CVE-2017-7982,2
overall,CVE-2017-11446,2
overall,CVE-2017-12806,2
overall,CVE-2018-12085,2
overall,CVE-2015-4147,2
overall,CVE-2011-1588,2
overall,CVE-2017-15126,2
overall,CVE-2017-0750,2
overall,CVE-2019-8383,2
overall,CVE-2017-14152,2
overall,CVE-2019-11038,2
overall,CVE-2022-2964,2
overall,CVE-2014-8564,2
overall,CVE-2017-11103,2
overall,CVE-2020-29374,2
overall,CVE-2019-15211,2
overall,CVE-2021-20298,2
overall,CVE-2022-3061,2
overall,CVE-2013-7470,2
overall,CVE-2020-16301,2
overall,CVE-2018-11696,2
overall,CVE-2017-17722,2
overall,CVE-2021-22876,2
overall,CVE-2015-1862,2
overall,CVE-2021-3498,2
overall,CVE-2020-7925,2
overall,CVE-2019-19536,2
overall,CVE-2019-19079,2
overall,CVE-2021-28964,2
overall,CVE-2021-39191,2
overall,CVE-2018-10879,2
overall,CVE-2017-13133,2
overall,CVE-2019-19065,2
overall,CVE-2016-9189,2
overall,CVE-2015-8614,2
overall,CVE-2019-9025,2
overall,CVE-2017-18552,2
overall,CVE-2016-7128,2
overall,CVE-2006-7243,2
overall,CVE-2016-10729,2
overall,CVE-2021-3682,2
overall,CVE-2018-11683,2
overall,CVE-2020-21365,2
overall,CVE-2017-5334,2
overall,CVE-2020-9391,2
overall,CVE-2019-11502,2
overall,CVE-2017-9454,2
overall,CVE-2019-17055,2
overall,CVE-2020-16297,2
overall,CVE-2017-8818,2
overall,CVE-2021-21704,2
overall,CVE-2014-9620,2
overall,CVE-2020-14382,2
overall,CVE-2015-7973,2
overall,CVE-2019-5736,2
overall,CVE-2015-4604,2
overall,CVE-2010-2542,2
overall,CVE-2021-26675,2
overall,CVE-2020-12268,2
overall,CVE-2017-1000159,2
overall,CVE-2022-2581,2
overall,CVE-2022-1651,2
overall,CVE-2021-20277,2
overall,CVE-2020-27762,2
overall,CVE-2016-5421,2
overall,CVE-2017-2862,2
overall,CVE-2018-7051,2
overall,CVE-2017-5844,2
overall,CVE-2020-29260,2
overall,CVE-2019-20096,2
overall,CVE-2018-11251,2
overall,CVE-2016-10397,2
overall,CVE-2011-1924,2
overall,CVE-2019-20808,2
overall,CVE-2019-15292,2
overall,CVE-2019-20079,2
overall,CVE-2018-1000028,2
overall,CVE-2019-19534,2
overall,CVE-2016-5399,2
overall,CVE-2022-29869,2
overall,CVE-2021-29470,2
overall,CVE-2022-25375,2
overall,CVE-2021-28660,2
overall,CVE-2018-7726,2
overall,CVE-2018-20669,2
overall,CVE-2020-26421,2
overall,CVE-2016-6328,2
overall,CVE-2019-18809,2
overall,CVE-2019-10269,2
overall,CVE-2018-16789,2
overall,CVE-2018-11693,2
overall,CVE-2022-1733,2
overall,CVE-2019-19056,2
overall,CVE-2018-10114,2
overall,CVE-2020-36312,2
overall,CVE-2021-3527,2
overall,CVE-2018-14884,2
overall,CVE-2017-7401,2
overall,CVE-2018-1000200,2
overall,CVE-2018-1130,2
overall,CVE-2016-2339,2
overall,CVE-2018-10938,2
overall,CVE-2017-0861,2
overall,CVE-2022-0156,2
overall,CVE-2019-2201,2
overall,CVE-2021-37600,2
overall,CVE-2016-10907,2
overall,CVE-2021-4145,2
overall,CVE-2017-9434,2
overall,CVE-2016-9773,2
overall,CVE-2013-2124,2
overall,CVE-2015-3151,2
overall,CVE-2022-3153,2
overall,CVE-2015-8792,2
overall,CVE-2018-14618,2
overall,CVE-2020-27795,2
overall,CVE-2019-19334,2
overall,CVE-2020-29385,2
overall,CVE-2021-43389,2
overall,CVE-2019-15140,2
overall,CVE-2019-20386,2
overall,CVE-2017-13220,2
overall,CVE-2020-15888,2
overall,CVE-2019-12360,2
overall,CVE-2019-16708,2
overall,CVE-2019-19480,2
overall,CVE-2011-3354,2
overall,CVE-2012-3236,2
overall,CVE-2016-6289,2
overall,CVE-2011-4966,2
overall,CVE-2018-5745,2
overall,CVE-2017-14634,2
overall,CVE-2022-2301,2
overall,CVE-2020-20739,2
overall,CVE-2013-4151,2
overall,CVE-2016-3627,2
overall,CVE-2019-19526,2
overall,CVE-2021-36222,2
overall,CVE-2016-1837,2
overall,CVE-2016-7837,2
overall,CVE-2017-9831,2
overall,CVE-2010-0405,2
overall,CVE-2013-4758,2
overall,CVE-2012-6150,2
overall,CVE-2021-3505,2
overall,CVE-2018-1000222,2
overall,CVE-2022-20141,2
overall,CVE-2021-0561,2
overall,CVE-2019-19050,2
overall,CVE-2009-4031,2
overall,CVE-2020-7247,2
overall,CVE-2018-21009,2
overall,CVE-2020-27752,2
overall,CVE-2018-9918,2
overall,CVE-2021-3443,2
overall,CVE-2011-3200,2
overall,CVE-2020-26159,2
overall,CVE-2022-2476,2
overall,CVE-2019-9637,2
overall,CVE-2019-19076,2
overall,CVE-2018-11233,2
overall,CVE-2018-10549,2
overall,CVE-2017-14061,2
overall,CVE-2017-6362,2
overall,CVE-2018-14641,2
overall,CVE-2017-17681,2
overall,CVE-2018-19539,2
overall,CVE-2015-7511,2
overall,CVE-2009-5138,2
overall,CVE-2016-9400,2
overall,CVE-2017-17884,2
overall,CVE-2018-19935,2
overall,CVE-2020-12654,2
overall,CVE-2018-12910,2
overall,CVE-2016-2052,2
overall,CVE-2020-7053,2
overall,CVE-2020-11043,2
overall,CVE-2017-17788,2
overall,CVE-2019-19061,2
overall,CVE-2016-10142,2
overall,CVE-2018-16336,2
overall,CVE-2014-3668,2
overall,CVE-2014-0100,2
overall,CVE-2019-19049,2
overall,CVE-2011-4971,2
overall,CVE-2020-7062,2
overall,CVE-2022-1238,2
overall,CVE-2015-7497,2
overall,CVE-2014-9130,2
overall,CVE-2018-17097,2
overall,CVE-2018-11698,2
overall,CVE-2022-2124,2
overall,CVE-2020-12049,2
overall,CVE-2011-1003,2
overall,CVE-2011-1758,2
overall,CVE-2020-14363,2
overall,CVE-2016-9063,2
overall,CVE-2018-14435,2
overall,CVE-2017-6504,2
overall,CVE-2016-1251,2
overall,CVE-2017-18254,2
overall,CVE-2016-1246,2
overall,CVE-2020-27754,2
overall,CVE-2019-12615,2
overall,CVE-2022-1851,2
overall,CVE-2019-15807,2
overall,CVE-2022-24959,2
overall,CVE-2017-14505,2
overall,CVE-2021-20232,2
overall,CVE-2019-19070,2
overall,CVE-2019-18813,2
overall,CVE-2019-10142,2
overall,CVE-2021-3622,2
overall,CVE-2015-8790,2
overall,CVE-2022-37451,2
overall,CVE-2018-11624,2
overall,CVE-2014-4721,2
overall,CVE-2018-16428,2
overall,CVE-2021-38207,2
overall,CVE-2019-1010238,2
overall,CVE-2022-38784,2
overall,CVE-2019-19043,2
overall,CVE-2019-25033,2
overall,CVE-2013-2221,2
overall,CVE-2019-19807,2
overall,CVE-2020-1763,2
overall,CVE-2017-12431,2
overall,CVE-2020-8624,2
overall,CVE-2018-9055,2
overall,CVE-2019-9210,2
overall,CVE-2022-0264,2
overall,CVE-2019-3890,2
overall,CVE-2020-7065,2
overall,CVE-2020-36227,2
overall,CVE-2021-20296,2
overall,CVE-2018-5848,2
overall,CVE-2013-5705,2
overall,CVE-2013-2116,2
overall,CVE-2022-1789,2
overall,CVE-2014-9351,2
overall,CVE-2021-34798,2
overall,CVE-2018-19837,2
overall,CVE-2014-2678,2
overall,CVE-2018-10546,2
overall,CVE-2015-3254,2
overall,CVE-2019-19815,2
overall,CVE-2019-12817,2
overall,CVE-2018-6307,2
overall,CVE-2021-3933,2
overall,CVE-2016-10198,2
overall,CVE-2019-15693,2
overall,CVE-2016-9190,2
overall,CVE-2013-7299,2
overall,CVE-2016-9433,2
overall,CVE-2018-19107,2
overall,CVE-2021-4136,2
overall,CVE-2011-3149,2
overall,CVE-2018-8050,2
overall,CVE-2017-2634,2
overall,CVE-2020-36310,2
overall,CVE-2017-14684,2
overall,CVE-2016-3709,2
overall,CVE-2016-10199,2
overall,CVE-2019-13301,2
overall,CVE-2014-2653,2
overall,CVE-2021-20311,2
overall,CVE-2017-12424,2
overall,CVE-2020-10730,2
overall,CVE-2019-11478,2
overall,CVE-2018-16548,2
overall,CVE-2022-37452,2
overall,CVE-2016-9625,2
overall,CVE-2015-0241,2
overall,CVE-2019-19068,2
overall,CVE-2020-24241,2
overall,CVE-2017-11360,2
overall,CVE-2020-10663,2
overall,CVE-2019-19064,2
overall,CVE-2019-20840,2
overall,CVE-2018-7443,2
overall,CVE-2018-18313,2
overall,CVE-2019-15925,2
overall,CVE-2016-10087,2
overall,CVE-2021-4069,2
overall,CVE-2017-14039,2
overall,CVE-2017-13132,2
overall,CVE-2019-20839,2
overall,CVE-2021-20304,2
overall,CVE-2012-0390,2
overall,CVE-2017-2885,2
overall,CVE-2019-10649,2
overall,CVE-2019-19062,2
overall,CVE-2021-4019,2
overall,CVE-2021-33033,2
overall,CVE-2014-2309,2
overall,CVE-2019-19479,2
overall,CVE-2020-16294,2
overall,CVE-2017-1000458,2
overall,CVE-2019-11479,2
overall,CVE-2021-3565,2
overall,CVE-2019-17133,2
overall,CVE-2019-25044,2
overall,CVE-2020-4032,2
overall,CVE-2016-9600,2
overall,CVE-2019-19966,2
overall,CVE-2018-6003,2
overall,CVE-2017-18028,2
overall,CVE-2011-4623,2
overall,CVE-2016-4610,2
overall,CVE-2019-19602,2
overall,CVE-2011-3605,2
overall,CVE-2018-16328,2
overall,CVE-2017-15928,2
overall,CVE-2021-25287,2
overall,CVE-2019-12155,2
overall,CVE-2017-18252,2
overall,CVE-2017-16943,2
overall,CVE-2021-37746,2
overall,CVE-2011-1782,2
overall,CVE-2012-5534,2
overall,CVE-2019-9022,2
overall,CVE-2020-26570,2
overall,CVE-2017-11141,2
overall,CVE-2021-3962,2
overall,CVE-2018-19058,2
overall,CVE-2021-3518,2
overall,CVE-2021-28971,2
overall,CVE-2019-20052,2
overall,CVE-2020-27774,2
overall,CVE-2018-14656,2
overall,CVE-2020-12652,2
overall,CVE-2020-11521,2
overall,CVE-2013-1978,2
overall,CVE-2019-15212,2
overall,CVE-2017-9405,2
overall,CVE-2018-18928,2
overall,CVE-2022-0897,2
overall,CVE-2020-11736,2
overall,CVE-2015-3148,2
overall,CVE-2017-17887,2
overall,CVE-2019-19053,2
overall,CVE-2013-7298,2
overall,CVE-2019-13112,2
overall,CVE-2018-12615,2
overall,CVE-2015-3142,2
overall,CVE-2019-19057,2
overall,CVE-2016-9812,2
overall,CVE-2018-20976,2
overall,CVE-2018-17965,2
overall,CVE-2022-0158,2
overall,CVE-2012-2385,2
overall,CVE-2019-19044,2
overall,CVE-2021-3516,2
overall,CVE-2022-28390,2
overall,CVE-2019-2126,2
overall,CVE-2018-20021,2
overall,CVE-2022-0286,2
overall,CVE-2012-6075,2
overall,CVE-2020-4031,2
overall,CVE-2018-10880,2
overall,CVE-2019-7308,2
overall,CVE-2017-18551,2
overall,CVE-2014-9653,2
overall,CVE-2017-14741,2
overall,CVE-2021-20221,2
overall,CVE-2019-19535,2
overall,CVE-2019-3701,2
overall,CVE-2019-15927,2
overall,CVE-2015-1609,2
overall,CVE-2021-4216,2
overall,CVE-2016-7162,2
overall,CVE-2019-20810,2
overall,CVE-2016-1840,2
overall,CVE-2019-12455,2
overall,CVE-2018-20650,2
overall,CVE-2020-19497,2
overall,CVE-2022-1328,2
overall,CVE-2019-15892,2
overall,CVE-2021-4187,2
overall,CVE-2019-20806,2
overall,CVE-2020-13143,2
overall,CVE-2021-3181,2
overall,CVE-2019-9857,2
overall,CVE-2019-9959,2
overall,CVE-2016-9632,2
overall,CVE-2019-19072,2
overall,CVE-2020-14344,2
overall,CVE-2019-19530,2
overall,CVE-2018-17336,2
overall,CVE-2020-16289,2
overall,CVE-2012-0033,2
overall,CVE-2020-27347,2
overall,CVE-2007-4573,2
overall,CVE-2007-4997,2
overall,CVE-2007-6151,2
overall,CVE-2007-6417,2
overall,CVE-2008-0600,2
overall,CVE-2008-1375,2
overall,CVE-2007-6712,2
overall,CVE-2008-2136,2
overall,CVE-2008-2372,2
overall,CVE-2008-2931,2
overall,CVE-2008-3247,2
overall,CVE-2008-3535,2
overall,CVE-2008-3272,2
overall,CVE-2008-4302,2
overall,CVE-2008-4445,2
overall,CVE-2008-4210,2
overall,CVE-2008-3833,2
overall,CVE-2008-4554,2
overall,CVE-2008-3496,2
overall,CVE-2008-5134,2
overall,CVE-2008-5033,2
overall,CVE-2009-0028,2
overall,CVE-2009-0031,2
overall,CVE-2009-0676,2
overall,CVE-2009-0675,2
overall,CVE-2009-0746,2
overall,CVE-2009-0747,2
overall,CVE-2009-0748,2
overall,CVE-2009-0935,2
overall,CVE-2009-1046,2
overall,CVE-2009-1242,2
overall,CVE-2009-1897,2
overall,CVE-2009-2287,2
overall,CVE-2009-2406,2
overall,CVE-2009-2407,2
overall,CVE-2009-2624,2
overall,CVE-2009-2698,2
overall,CVE-2009-3228,2
overall,CVE-2009-3612,2
overall,CVE-2010-1437,2
overall,CVE-2010-2478,2
overall,CVE-2010-3067,2
overall,CVE-2010-3080,2
overall,CVE-2010-4651,2
overall,CVE-2011-0711,2
overall,CVE-2011-1093,2
overall,CVE-2011-2534,2
overall,CVE-2011-1745,2
overall,CVE-2011-4170,2
overall,CVE-2011-4110,2
overall,CVE-2012-4429,2
overall,CVE-2013-5745,2
overall,CVE-2013-2852,2
overall,CVE-2015-6806,2
overall,CVE-2015-7833,2
overall,CVE-2016-6261,2
overall,CVE-2017-5208,2
overall,CVE-2017-5333,2
overall,CVE-2017-6508,2
overall,CVE-2017-7960,2
overall,CVE-2017-7961,2
overall,CVE-2017-13089,2
overall,CVE-2018-5345,2
overall,CVE-2017-17785,2
overall,CVE-2018-0494,2
overall,CVE-2018-1000500,2
overall,CVE-2018-20483,2
overall,CVE-2018-17937,2
overall,CVE-2019-5953,2
overall,CVE-2019-15505,2
overall,CVE-2019-15531,2
overall,CVE-2020-1730,2
overall,CVE-2011-0463,2
overall,CVE-2021-20193,2
overall,CVE-2021-3466,2
overall,CVE-2006-6058,2
overall,CVE-2013-3722,2
overall,CVE-2014-0076,2
overall,CVE-2015-1789,2
overall,CVE-2016-2047,2
overall,CVE-2016-0800,2
overall,CVE-2016-0799,2
overall,CVE-2016-2107,2
overall,CVE-2016-1669,2
overall,CVE-2016-2179,2
overall,CVE-2016-5652,2
overall,CVE-2017-3731,2
overall,CVE-2017-3302,2
overall,CVE-2017-2669,2
overall,CVE-2017-7592,2
overall,CVE-2017-7601,2
overall,CVE-2017-11335,2
overall,CVE-2017-11464,2
overall,CVE-2017-15365,2
overall,CVE-2018-17095,2
overall,CVE-2020-7957,2
overall,CVE-2020-1967,2
overall,CVE-2020-25275,2
overall,CVE-2020-8287,2
overall,CVE-2021-23839,2
overall,CVE-2021-23840,2
overall,CVE-2021-3449,2
overall,CVE-2020-18032,2
overall,CVE-2021-22940,2
overall,CVE-2022-0778,2
overall,CVE-2022-27380,2
overall,CVE-2022-27457,2
overall,CVE-2022-1343,2
overall,CVE-2022-31621,2
overall,CVE-2022-31623,2
overall,CVE-2022-2274,2
overall,CVE-2009-3627,2
overall,CVE-2012-2675,2
overall,CVE-2012-3501,2
overall,CVE-2020-27678,2
overall,CVE-2014-9765,2
overall,CVE-2015-9542,2
overall,CVE-2019-11455,2
overall,CVE-2017-0028,2
overall,CVE-2017-1000414,2
overall,CVE-2017-2920,2
overall,CVE-2018-1281,2
overall,CVE-2018-17292,2
overall,CVE-2018-17293,2
overall,CVE-2019-12875,2
overall,CVE-2019-20376,2
overall,CVE-2020-13111,2
overall,CVE-2020-15908,2
overall,CVE-2020-18750,2
overall,CVE-2020-19858,2
overall,CVE-2020-22873,2
overall,CVE-2020-23907,2
overall,CVE-2020-24753,2
overall,CVE-2021-3119,2
overall,CVE-2022-24732,2
overall,CVE-2021-42917,2
overall,CVE-2022-23561,2
overall,CVE-2021-31616,2
overall,CVE-2021-32272,2
overall,CVE-2022-0080,2
overall,CVE-2022-23582,2
overall,CVE-2022-21741,2
overall,CVE-2021-45095,2
overall,CVE-2020-25427,2
overall,CVE-2020-12141,2
overall,CVE-2020-1888,2
overall,CVE-2019-17498,2
overall,CVE-2021-29532,2
overall,CVE-2021-29582,2
overall,CVE-2020-1911,2
overall,CVE-2021-32132,2
overall,CVE-2021-20223,2
overall,CVE-2020-8937,2
overall,CVE-2020-13775,2
overall,CVE-2021-32137,2
overall,CVE-2020-27794,2
overall,CVE-2021-29529,2
overall,CVE-2021-29612,2
overall,CVE-2021-29513,2
overall,CVE-2021-36143,2
overall,CVE-2021-41222,2
overall,CVE-2021-36082,2
overall,CVE-2021-29563,2
overall,CVE-2021-37636,2
overall,CVE-2021-30015,2
overall,CVE-2021-21413,2
overall,CVE-2022-0632,2
overall,CVE-2020-14163,2
overall,CVE-2021-37667,2
overall,CVE-2020-15266,2
overall,CVE-2021-36088,2
overall,CVE-2019-25016,2
overall,CVE-2020-15261,2
overall,CVE-2020-15473,2
overall,CVE-2021-29525,2
overall,CVE-2021-27815,2
overall,CVE-2021-29537,2
overall,CVE-2021-32138,2
overall,CVE-2021-29614,2
overall,CVE-2021-37668,2
overall,CVE-2020-23930,2
overall,CVE-2020-35964,2
overall,CVE-2020-9308,2
overall,CVE-2021-29559,2
overall,CVE-2020-15265,2
overall,CVE-2021-29570,2
overall,CVE-2021-37649,2
overall,CVE-2020-8936,2
overall,CVE-2021-31572,2
overall,CVE-2021-37637,2
overall,CVE-2021-29607,2
overall,CVE-2021-43824,2
overall,CVE-2020-15007,2
overall,CVE-2021-29550,2
overall,CVE-2021-29579,2
overall,CVE-2021-22552,2
overall,CVE-2022-21159,2
overall,CVE-2020-23932,2
overall,CVE-2021-29568,2
overall,CVE-2021-29578,2
overall,CVE-2021-21401,2
overall,CVE-2020-15472,2
overall,CVE-2021-29524,2
overall,CVE-2021-29279,2
overall,CVE-2021-21381,2
overall,CVE-2021-29545,2
overall,CVE-2021-29596,2
overall,CVE-2021-29575,2
overall,CVE-2020-7043,2
overall,CVE-2020-35980,2
overall,CVE-2021-31256,2
overall,CVE-2021-30145,2
overall,CVE-2020-1915,2
overall,CVE-2021-29561,2
overall,CVE-2021-29569,2
overall,CVE-2020-15202,2
overall,CVE-2021-33815,2
overall,CVE-2021-29581,2
overall,CVE-2021-29530,2
overall,CVE-2021-36148,2
overall,CVE-2020-15475,2
overall,CVE-2020-8938,2
overall,CVE-2021-29547,2
overall,CVE-2021-29539,2
overall,CVE-2021-22550,2
overall,CVE-2020-10378,2
overall,CVE-2021-32440,2
overall,CVE-2021-29588,2
overall,CVE-2020-8944,2
overall,CVE-2018-14056,2
overall,CVE-2021-31258,2
overall,CVE-2020-23915,2
overall,CVE-2020-15194,2
overall,CVE-2021-32439,2
overall,CVE-2021-29549,2
overall,CVE-2021-29600,2
overall,CVE-2021-29584,2
overall,CVE-2021-32437,2
overall,CVE-2020-26271,2
overall,CVE-2020-15121,2
overall,CVE-2021-29535,2
overall,CVE-2020-15208,2
overall,CVE-2021-29536,2
overall,CVE-2020-15174,2
overall,CVE-2019-20791,2
overall,CVE-2020-15190,2
overall,CVE-2021-29512,2
overall,CVE-2021-29523,2
overall,CVE-2020-13904,2
overall,CVE-2021-30199,2
overall,CVE-2021-33364,2
overall,CVE-2020-11810,2
overall,CVE-2021-31260,2
overall,CVE-2021-29601,2
overall,CVE-2021-33586,2
overall,CVE-2021-29603,2
overall,CVE-2020-36401,2
overall,CVE-2021-37638,2
overall,CVE-2021-29609,2
overall,CVE-2021-29531,2
overall,CVE-2020-13649,2
overall,CVE-2021-29587,2
overall,CVE-2021-31259,2
overall,CVE-2021-29558,2
overall,CVE-2013-5653,2
overall,CVE-2021-3475,2
overall,CVE-2022-2571,2
overall,CVE-2021-3483,2
overall,CVE-2022-24300,2
overall,CVE-2020-18442,2
overall,CVE-2021-31618,2
overall,CVE-2009-5155,2
overall,CVE-2021-29478,2
overall,CVE-2020-7069,2
overall,CVE-2020-35508,2
overall,CVE-2020-15103,2
overall,CVE-2020-11019,2
overall,CVE-2020-8428,2
overall,CVE-2020-1914,2
overall,CVE-2020-25708,2
overall,CVE-2020-36281,2
overall,CVE-2020-14401,2
overall,CVE-2020-10232,2
overall,CVE-2019-19956,2
overall,CVE-2015-1351,2
overall,CVE-2021-3517,2
overall,CVE-2021-3514,2
overall,CVE-2020-29367,2
overall,CVE-2014-2497,2
overall,CVE-2021-28651,2
overall,CVE-2017-9233,2
overall,CVE-2021-39242,2
overall,CVE-2017-6350,2
overall,CVE-2017-1000381,2
overall,CVE-2021-20266,2
overall,CVE-2020-35530,2
overall,CVE-2020-26088,2
overall,CVE-2020-35533,2
overall,CVE-2020-10757,2
overall,CVE-2019-14868,2
overall,CVE-2020-27746,2
overall,CVE-2020-21674,2
overall,CVE-2020-29660,2
overall,CVE-2021-22918,2
overall,CVE-2021-46283,2
overall,CVE-2020-27194,2
overall,CVE-2020-14386,2
overall,CVE-2019-20387,2
overall,CVE-2021-25289,2
overall,CVE-2021-20317,2
overall,CVE-2021-22235,2
overall,CVE-2020-0466,2
overall,CVE-2009-4124,2
overall,CVE-2018-14349,2
overall,CVE-2020-27560,2
overall,CVE-2021-3491,2
overall,CVE-2020-36322,2
overall,CVE-2021-30178,2
overall,CVE-2010-0297,2
overall,CVE-2020-29362,2
overall,CVE-2020-36280,2
overall,CVE-2019-20636,2
overall,CVE-2018-10906,2
overall,CVE-2015-8035,2
overall,CVE-2019-20218,2
overall,CVE-2020-27844,2
overall,CVE-2020-29363,2
overall,CVE-2020-27814,2
overall,CVE-2020-29074,2
overall,CVE-2021-3605,2
overall,CVE-2020-12659,2
overall,CVE-2020-29368,2
overall,CVE-2020-11565,2
overall,CVE-2020-12829,2
overall,CVE-2019-13504,2
overall,CVE-2018-17096,2
overall,CVE-2021-3504,2
overall,CVE-2020-11039,2
overall,CVE-2021-20245,2
overall,CVE-2021-20176,2
overall,CVE-2020-35573,2
overall,CVE-2016-9427,2
overall,CVE-2021-28543,2
overall,CVE-2021-38200,2
overall,CVE-2020-7070,2
overall,CVE-2020-12826,2
overall,CVE-2019-14378,2
overall,CVE-2019-1351,2
overall,CVE-2021-29657,2
overall,CVE-2020-36407,2
overall,CVE-2012-6711,2
overall,CVE-2021-46822,2
overall,CVE-2021-27364,2
overall,CVE-2019-12614,2
overall,CVE-2021-30002,2
overall,CVE-2020-12066,2
overall,CVE-2020-12658,2
overall,CVE-2021-38208,2
overall,CVE-2021-20205,2
overall,CVE-2020-0452,2
overall,CVE-2019-19058,2
overall,CVE-2020-1700,2
overall,CVE-2020-25862,2
overall,CVE-2021-29649,2
overall,CVE-2017-15412,2
overall,CVE-2015-5380,2
overall,CVE-2021-3715,2
overall,CVE-2022-0487,2
overall,CVE-2020-15780,2
overall,CVE-2022-1341,2
overall,CVE-2020-11085,2
overall,CVE-2021-26691,2
overall,CVE-2017-11644,2
overall,CVE-2020-27784,2
overall,CVE-2020-16300,2
overall,CVE-2018-1000085,2
overall,CVE-2017-14348,2
overall,CVE-2020-6405,2
overall,CVE-2020-14352,2
overall,CVE-2017-13746,2
overall,CVE-2020-35535,2
overall,CVE-2020-25211,2
overall,CVE-2020-24372,2
overall,CVE-2020-15365,2
overall,CVE-2021-23133,2
overall,CVE-2019-19529,2
overall,CVE-2020-11099,2
overall,CVE-2020-10725,2
overall,CVE-2021-28041,2
overall,CVE-2018-19477,2
overall,CVE-2020-14398,2
overall,CVE-2020-4033,2
overall,CVE-2020-36403,2
overall,CVE-2021-32399,2
overall,CVE-2020-0181,2
overall,CVE-2021-22543,2
overall,CVE-2021-23191,2
overall,CVE-2021-3596,2
overall,CVE-2021-34552,2
overall,CVE-2021-20246,2
overall,CVE-2019-19075,2
overall,CVE-2021-29464,2
overall,CVE-2020-13114,2
overall,CVE-2019-12900,2
overall,CVE-2020-0404,2
overall,CVE-2020-11058,2
overall,CVE-2022-0393,2
overall,CVE-2021-3995,2
overall,CVE-2016-6828,2
overall,CVE-2020-11524,2
overall,CVE-2021-30219,2
overall,CVE-2020-35605,2
overall,CVE-2021-28994,2
overall,CVE-2021-25291,2
overall,CVE-2020-12465,2
overall,CVE-2021-28904,2
overall,CVE-2021-3474,2
overall,CVE-2015-2301,2
